NBN Atlas record ID,Occurrence ID,Licence,rightsHolder,Scientific name,Taxon author,Name qualifier,Common name,Species ID (TVK),Taxon Rank,Occurrence status,Event Date,Day,Month,Year,End date,Locality,Grid reference,Latitude (WGS84),Longitude (WGS84),Coordinate Uncertainty (m),verbatimDepth,Recorder,Determiner,Individual count,Abundance,Abundance scale,Organism scope,Organism remarks,Sex,Life stage,Occurrence remarks,Identification verification status,Basis of Record,Survey key,Dataset name,Dataset ID,Data provider,Data provider ID,Institution code,Kingdom,Phylum,Class,Order,Family,Genus,OSGR 100km,OSGR 10km,OSGR 2km,OSGR 1km,Country,State/Province,Vitality,Public resolution (m)
6d281901-169b-49b4-95ae-a35fc1074c53,CI0000420000TVZT,CC-BY-NC,North East Scotland Biological Records Centre,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,04/07/2007,4,7,2007,,,NJ6863,57.660284,-2.529571,707.1,,,,,,,,,,,,Accepted,HUMAN_OBSERVATION,CI000042000000IM,North East Scotland Invasive Non Native Plants,dr1425,North East Scotland Biological Records Centre,dp123,,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NJ,NJ66,NJ66W,NJ6863,United Kingdom of Great Britain and Northern Ireland,Scotland,,
6d2cdb47-f10a-4e74-87f0-bfb77cb7727d,35600123,CC-BY,Botanical Society of Britain and Ireland and Biological Records Centre,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,27/04/2024,27,4,2024,,"Lade Braes walk, Kinness Burn",NO49541575,56.331468,-2.81757,7.1,,Finn Murray,,25,,,,,,,,Accepted - correct,HUMAN_OBSERVATION,iRecord | SEWeb INNS,Vascular plant records verified via iRecord,dr2177,Botanical Society of Britain & Ireland,dp91,,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NO,NO41,NO41X,NO4915,United Kingdom of Great Britain and Northern Ireland,Scotland,,
6d317d61-3f70-4879-8a87-e2ebf82546c9,2cd4p9h.hp6f1,CC-BY-NC,BSBI,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,01/01/1976,,,1976,31/12/1983,Blairvadach,NS2685,56.030879,-4.786014,707.1,,A.McG. Stirling|A. Rutherford,,,,,,,,,,Accepted,HUMAN_OBSERVATION,"Vascular plant data for Scottish vice-counties: v.cc. 79, 83, 91, 99 and  103",Scottish SNH-funded BSBI records,dr654,Botanical Society of Britain & Ireland,dp91,BSBI,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NS,NS28,NS28S,NS2685,United Kingdom of Great Britain and Northern Ireland,Scotland,,
6d31a4ad-4dd0-422c-97d6-a7ea9398a3ce,CI0000420000V5NB,CC-BY-NC,North East Scotland Biological Records Centre,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,20/07/2005,20,7,2005,,,NO8786,56.969548,-2.207221,707.1,,,,,,,,,,,,Accepted,HUMAN_OBSERVATION,CI000042000000IM,North East Scotland Invasive Non Native Plants,dr1425,North East Scotland Biological Records Centre,dp123,,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NO,NO88,NO88T,NO8786,United Kingdom of Great Britain and Northern Ireland,Scotland,,
6d3e636a-00ed-4144-9979-f2fb9f0a6f2a,13362150,CC-BY,Botanical Society of Britain and Ireland and Biological Records Centre,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,07/05/2020,7,5,2020,,multiple places at the edge of these playing fields,NT215696,55.913556,-3.256772,50,,Richard Tweed,,,,,,,,,,Accepted - correct,HUMAN_OBSERVATION,iRecord | SEWeb INNS,Vascular plant records verified via iRecord,dr2177,Botanical Society of Britain & Ireland,dp91,,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NT,NT26,NT26E,NT2169,United Kingdom of Great Britain and Northern Ireland,Scotland,,
6d45b270-1b2f-40e6-86bc-870a87799c97,CI00004200011K9E,CC-BY-NC,North East Scotland Biological Records Centre,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,03/07/2014,3,7,2014,,,NJ6952,57.561551,-2.511423,707.1,,,,,,,,,,,,Accepted,HUMAN_OBSERVATION,CI000042000000N5,North East Scotland Invasive Non Native Plants,dr1425,North East Scotland Biological Records Centre,dp123,,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NJ,NJ65,NJ65W,NJ6952,United Kingdom of Great Britain and Northern Ireland,Scotland,,
6d46b461-f213-4a97-b365-7997aeb044d7,20620497,CC-BY,Botanical Society of Britain and Ireland and Biological Records Centre,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,10/06/2021,10,6,2021,,Falkirk,NS87328140,56.012285,-3.808833,7.1,,Ian Douglas,,2,,,,,,,,Accepted - correct,HUMAN_OBSERVATION,iRecord | SEWeb INNS,Vascular plant records verified via iRecord,dr2177,Botanical Society of Britain & Ireland,dp91,,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NS,NS88,NS88Q,NS8781,United Kingdom of Great Britain and Northern Ireland,Scotland,,
6d50f01d-1889-4ad9-a339-9743c823ae9e,2cd4p9h.1h47bf,CC-BY-NC,BSBI,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,26/05/1994,26,5,1994,,"Rough Castle, Cowie",NS88P,56.079935,-3.849364,1414.2,,K. Watson,,,,,,,,,,Accepted,HUMAN_OBSERVATION,Atlas2000 records on disc via Trevor Dines,Other BSBI Scottish data up to 2018,dr655,Botanical Society of Britain & Ireland,dp91,BSBI,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NS,NS88,NS88P,,United Kingdom of Great Britain and Northern Ireland,Scotland,,
6d519ea9-f986-4e9e-8fe6-612168791ec4,7439353,OGL,Scotland's Environment Web and Biological Records Centre,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,27/07/2018,27,7,2018,,"Beachfront, Port Seton",NT40307587,55.972142,-2.958022,7.1,,Seoras Hawthorn,,,,,,,,,,Accepted - considered correct,HUMAN_OBSERVATION,iRecord | SEWeb INNS,Invasive non-native species records from SEWeb,dr1364,Scotland's Environment Web,dp187,,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NT,NT47,NT47C,NT4075,United Kingdom of Great Britain and Northern Ireland,Scotland,,
6d5743ae-98f3-4731-bf4f-12d41c87227d,624712,CC-BY,Botanical Society of Britain and Ireland and Biological Records Centre,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,22/09/2013,22,9,2013,,,NS683592,55.808942,-4.102752,50,,8fad6b4f-ac5f-7e6c-ada0-4dcddddbb132,,,,,,,,,,Accepted,HUMAN_OBSERVATION,Nature Locator | Plant Tracker,Vascular plant records verified via iRecord,dr2177,Botanical Society of Britain & Ireland,dp91,,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NS,NS65,NS65Z,NS6859,United Kingdom of Great Britain and Northern Ireland,Scotland,,
6d5ecbd7-1622-48c9-9e0c-377ed93a312f,2cd4p9h.13gnge,CC-BY-NC,BSBI,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,24/06/1999,24,6,1999,,Uphall Station,NT0670,55.918467,-3.497617,707.1,,J. Muscott,,,,,,,,,,Accepted,HUMAN_OBSERVATION,Vascular plant data for Scottish vice-counties: West Lothian (v.c. 84),Other BSBI Scottish data up to 2018,dr655,Botanical Society of Britain & Ireland,dp91,BSBI,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NT,NT07,NT07Q,NT0670,United Kingdom of Great Britain and Northern Ireland,Scotland,,
6d680632-eaa5-4dfc-bd19-5b44c22273f9,2cd4p9h.brnh97,CC-BY-NC,BSBI,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,,,7,2014,,"Larkhall, SW",NS7550,55.731849,-3.984169,707.1,,P. MacPherson,,,,,,,,,,Accepted,HUMAN_OBSERVATION,MapMateCentre:bt3,Other BSBI Scottish data up to 2018,dr655,Botanical Society of Britain & Ireland,dp91,BSBI,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NS,NS75,NS75K,NS7550,United Kingdom of Great Britain and Northern Ireland,Scotland,,
6d6d03c6-6830-4454-9375-8a5007dd5e8c,CI000166000069QD,CC-BY,Highland Biological Recording Group,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,14/08/1992,14,8,1992,,Kinlochleven,NN183617,56.711994,-4.969397,70.7,,Jean Hagley,Jean Hagley,,,,,,,,"Small outcrop on riverbank. Ref: Rigby, M M (co-ord) (1992). From IMAG database.",Accepted - considered correct,HUMAN_OBSERVATION,CI00016600000032,HBRG Invasive Non-native Plants Dataset,dr223,Highland Biological Recording Group,dp7,,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NN,NN16,NN16V,NN1861,United Kingdom of Great Britain and Northern Ireland,Scotland,,
6d6f2719-89c4-431a-8694-dd4000c63c5b,2cd4p9h.4svmv,CC-BY-NC,BSBI,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,,,,1955,,VC85 Fifeshire,NO61,56.326083,-2.567543,7071.1,,,,,,,,,,,,Accepted,HUMAN_OBSERVATION,Atlas2000 master cards,Other BSBI Scottish data up to 2018,dr655,Botanical Society of Britain & Ireland,dp91,BSBI,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NO,NO61,,,United Kingdom of Great Britain and Northern Ireland,Scotland,,
6d71c0dd-8768-458a-bdaf-eac1c8669489,2cd4p9h.ayttp7,CC-BY-NC,BSBI,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,05/10/1999,5,10,1999,,"Glenboig, SW of, coup",NS7167,55.88345,-4.055856,707.1,,P. MacPherson,,,,,,,,,,Accepted,HUMAN_OBSERVATION,MapMateCentre:bt3,Scottish SNH-funded BSBI records,dr654,Botanical Society of Britain & Ireland,dp91,BSBI,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NS,NS76,NS76D,NS7167,United Kingdom of Great Britain and Northern Ireland,Scotland,,
6d8b71c5-89c6-4b0d-8e07-4d9a49c51c35,2cd4p9h.1hhh04,CC-BY-NC,BSBI,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,,,,1994,,"By Dunblane, Allan Water",NS782990,56.168505,-3.962342,70.7,,K. Fairley,,,,,,,,,,Accepted,HUMAN_OBSERVATION,Atlas2000 records on disc via Trevor Dines,Other BSBI Scottish data up to 2018,dr655,Botanical Society of Britain & Ireland,dp91,BSBI,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NS,NS79,NS79Z,NS7899,United Kingdom of Great Britain and Northern Ireland,Scotland,,
6d922c7a-a8ac-4d3a-8962-b153b1e260c2,2cd4p9h.1syhna,CC-BY-NC,BSBI,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,02/09/2003,2,9,2003,,Cranslagloan and Cranslagvourity (66),NS06,55.838697,-5.115702,7071.1,,A.C. Hannah,,,,,,,,,,Accepted,HUMAN_OBSERVATION,MapMateCentre:2ra,Other BSBI Scottish data up to 2018,dr655,Botanical Society of Britain & Ireland,dp91,BSBI,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NS,NS06,,,United Kingdom of Great Britain and Northern Ireland,Scotland,,
6d964c03-c4b9-4851-a098-82839e342600,7720634,CC-BY,Botanical Society of Britain and Ireland and Biological Records Centre,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,20/08/2018,20,8,2018,,Glassart Den near Auchtermuchty,NO23151326,56.305551,-3.243536,7.1,,Helen Trevallion,,20,,,,,,,,Accepted - correct,HUMAN_OBSERVATION,iRecord | SEWeb INNS,Vascular plant records verified via iRecord,dr2177,Botanical Society of Britain & Ireland,dp91,,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NO,NO21,NO21G,NO2313,United Kingdom of Great Britain and Northern Ireland,Scotland,,
6da10597-9e75-4c61-aa1c-0cd412bcb463,6739519,CC-BY,Botanical Society of Britain and Ireland and Biological Records Centre,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,09/05/2018,9,5,2018,,Cycle path west of Eldin Ind Estate,NT28326660,55.887229,-3.147464,7.1,,Mike Spencer,,5,,,,,,,,Accepted - considered correct,HUMAN_OBSERVATION,iRecord | SEWeb INNS,Vascular plant records verified via iRecord,dr2177,Botanical Society of Britain & Ireland,dp91,,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NT,NT26,NT26Y,NT2866,United Kingdom of Great Britain and Northern Ireland,Scotland,,
6daacb27-4461-426c-a37e-6b1464542038,6972012,CC-BY-NC,Natural Apptitude and Biological Records Centre,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,15/10/2016,15,10,2016,,,NR860754,55.92481,-5.42534,50,,"Pudsey, Carol",,,,,,,,,,Accepted - correct,HUMAN_OBSERVATION,Nature Locator | Plant Tracker,PlantTracker data from 2012 onwards,dr1187,Natural Apptitude,dp178,,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NR,NR87,NR87S,NR8675,United Kingdom of Great Britain and Northern Ireland,Scotland,,
6dbed562-1672-4b8d-aba7-9146128e1bc6,LC00025100004E3F,CC-BY-NC,Fife Nature Records Centre,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,,,,1994,,,NO21A,56.284853,-3.277676,1414.2,,withheld,,,,,,,,,,Accepted - considered correct,HUMAN_OBSERVATION,,Fife Nature Records Centre Combined Dataset,dr840,Fife Nature Records Centre,dp162,Fife Nature Records Centre,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NO,NO21,NO21A,,United Kingdom of Great Britain and Northern Ireland,Scotland,not recorded,2000
6dca35bc-5caa-4459-ab55-93acf3027be2,506870,CC-BY,Botanical Society of Britain and Ireland and Biological Records Centre,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,26/08/2013,26,8,2013,,,NS818414,55.65248,-3.879247,50,,e0a7d4ef-d42f-0281-c43e-36075a8c4223,,,,,,,,,,Accepted,HUMAN_OBSERVATION,Nature Locator | Plant Tracker,Vascular plant records verified via iRecord,dr2177,Botanical Society of Britain & Ireland,dp91,,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NS,NS84,NS84A,NS8141,United Kingdom of Great Britain and Northern Ireland,Scotland,,
6dd24ec8-933f-4c3c-9a91-4e36c03b3fdd,2cd4p9h.ap285d,CC-BY-NC,BSBI,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,14/09/2000,14,9,2000,,Uddingston,NS6860,55.819788,-4.100385,707.1,,P. MacPherson,,,,,,,,,,Accepted,HUMAN_OBSERVATION,MapMateCentre:bt3,Scottish SNH-funded BSBI records,dr654,Botanical Society of Britain & Ireland,dp91,BSBI,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NS,NS66,NS66V,NS6860,United Kingdom of Great Britain and Northern Ireland,Scotland,,
6de3b9bf-68a4-4c3d-801f-22f5c1f199b5,2cd4p9h.8m1bcv,CC-BY-NC,BSBI,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,28/07/2012,28,7,2012,,Bogside,NJ2057,57.60048,-3.331856,707.1,,Ian Peter Green,,,,,,,,,Growing in woodland by river,Accepted,HUMAN_OBSERVATION,MapMateCentre:5gf,Other BSBI Scottish data up to 2018,dr655,Botanical Society of Britain & Ireland,dp91,BSBI,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NJ,NJ25,NJ25D,NJ2057,United Kingdom of Great Britain and Northern Ireland,Scotland,,
6de8c48a-8636-4e01-becf-705c9f2161a8,2cd4p9h.1wnyaq,CC-BY-NC,BSBI,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,01/01/1987,,,1987,31/12/1999,VC80 Roxburghshire,NY59,55.247122,-2.709357,7071.1,,,,,,,,,,,,Accepted,HUMAN_OBSERVATION,ATLAS2000 records produced as Excel spreadsheets,Other BSBI Scottish data up to 2018,dr655,Botanical Society of Britain & Ireland,dp91,BSBI,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NY,NY59,,,United Kingdom of Great Britain and Northern Ireland,Scotland,,
6df102ef-fc04-45bf-8e5c-55ead675c173,2cd4p9h.f5wd4p,CC-BY-NC,BSBI,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,11/07/2005,11,7,2005,,Hamilton Mausoleum,NS7278256343,55.783609,-4.030147,0.7,,John Hawell,,,,,,,,,,Accepted,HUMAN_OBSERVATION,"VC77 records from John Hawell, digitised by Michael Philip",Other BSBI Scottish data up to 2018,dr655,Botanical Society of Britain & Ireland,dp91,BSBI,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NS,NS75,NS75I,NS7256,United Kingdom of Great Britain and Northern Ireland,Scotland,,
6df10ee0-5cf2-43b6-8546-6ff5f6efb008,2cd4p9h.6ha84z,CC-BY-NC,BSBI,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,19/07/2010,,7,2010,28/07/2010,Soay,NG45701326,57.139656,-6.204887,7.1,,Sarah Longrigg,,,,,,,,,,Accepted,HUMAN_OBSERVATION,MapMateCentre:2tm,Other BSBI Scottish data up to 2018,dr655,Botanical Society of Britain & Ireland,dp91,BSBI,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NG,NG41,NG41L,NG4513,United Kingdom of Great Britain and Northern Ireland,Scotland,,
6df759a8-40e1-462f-9687-4990e7c601f0,2cd4p9h.1hfnze,CC-BY-NC,BSBI,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,,,,1999,,NN60,NN60,56.218353,-4.178592,7071.1,,N.W. Taylor,,,,,,,,,,Accepted,HUMAN_OBSERVATION,Atlas2000 records on disc via Trevor Dines,Other BSBI Scottish data up to 2018,dr655,Botanical Society of Britain & Ireland,dp91,BSBI,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NN,NN60,,,United Kingdom of Great Britain and Northern Ireland,Scotland,,
6e08dbef-82bb-4e1a-9bca-def3a58dbe10,2cd4p9h.1849vs,CC-BY-NC,BSBI,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,12/06/1960,12,6,1960,,"Seil, Clachan Bridge",NM71,56.27398,-5.635796,7071.1,,C.W. Muirhead,,,,,,,,,,Accepted,HUMAN_OBSERVATION,Plants,Other BSBI Scottish data up to 2018,dr655,Botanical Society of Britain & Ireland,dp91,E,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NM,NM71,,,United Kingdom of Great Britain and Northern Ireland,Scotland,,
6e0f9fb1-90f5-413c-9604-dfd51b6dbb17,2073852,CC-BY-NC,Natural Apptitude and Biological Records Centre,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,25/06/2015,25,6,2015,,,NS752794,55.992082,-4.001021,50,,3cbc8384-d418-c427-ca04-b6efc97b313c,,,,,,,,,,Accepted,HUMAN_OBSERVATION,Nature Locator | Plant Tracker,PlantTracker data from 2012 onwards,dr1187,Natural Apptitude,dp178,,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NS,NS77,NS77P,NS7579,United Kingdom of Great Britain and Northern Ireland,Scotland,,
6e1b6402-043b-4191-8302-7882236ad295,2cd4p9h.f2stxw,CC-BY-NC,BSBI,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,01/01/2000,,1,2000,31/12/2009,VC91 Kincardineshire,NO67,56.865084,-2.575684,7071.1,,David Welch,,,,,,,,,,Accepted,HUMAN_OBSERVATION,David Welch's Hectad Records,Other BSBI Scottish data up to 2018,dr655,Botanical Society of Britain & Ireland,dp91,BSBI,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NO,NO67,,,United Kingdom of Great Britain and Northern Ireland,Scotland,,
6e1db727-d56d-4db7-ac29-4027c5e8448e,226,CC0,Central Scotland Green Network Trust,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,,,,2009,,"Cadzow Burn, Hamilton",NS7219655536,55.776208,-4.039106,1,,SLC,,,,,,,,,,Accepted,HUMAN_OBSERVATION,,"Invasive Non-native species data in the Clyde catchment, collated by Central Scotland Forest Trust",dr535,Central Scotland Green Network Trust,dp39,CSGNT,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NS,NS75,NS75H,NS7255,United Kingdom of Great Britain and Northern Ireland,Scotland,,
6e212803-2440-4828-b4db-859737b859db,CI000042000110SY,CC-BY-NC,North East Scotland Biological Records Centre,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,16/03/2011,16,3,2011,,,NJ8065,57.678931,-2.32863,707.1,,,,,,,,,,,,Accepted,HUMAN_OBSERVATION,CI000042000000KI,North East Scotland Invasive Non Native Plants,dr1425,North East Scotland Biological Records Centre,dp123,,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NJ,NJ86,NJ86C,NJ8065,United Kingdom of Great Britain and Northern Ireland,Scotland,,
6e299875-c0ce-4e4a-b8d3-b19e285aa6c3,404488,CC-BY-NC,Natural Apptitude and Biological Records Centre,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,30/07/2013,30,7,2013,,,NX856850,55.146973,-3.79498,50,,4b5cbf9c-8869-8abc-5dda-85fc71550264,,,,,,,,,,Accepted,HUMAN_OBSERVATION,Nature Locator | Plant Tracker,PlantTracker data from 2012 onwards,dr1187,Natural Apptitude,dp178,,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NX,NX88,NX88M,NX8585,United Kingdom of Great Britain and Northern Ireland,Scotland,,
6e3d6598-bf4b-4235-9ddb-f62024435736,CI0000420000ZPGP,CC-BY-NC,North East Scotland Biological Records Centre,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,25/06/2012,25,6,2012,,,NK0636,57.418823,-1.893434,707.1,,,,,,,,,,,,Accepted,HUMAN_OBSERVATION,CI000042000000KG,North East Scotland Invasive Non Native Plants,dr1425,North East Scotland Biological Records Centre,dp123,,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NK,NK03,NK03T,NK0636,United Kingdom of Great Britain and Northern Ireland,Scotland,,
6e4c5de9-37fb-4dfc-9514-70be8e0c69e2,j7c4q6v5,CC-BY,Argyll Biological Records Centre,Reynoutria japonica var. japonica,Houtt.,,,NHMSYS0021875022,variety,PRESENT,05/03/2016,5,3,2016,,Ardchattan,NM96163501,56.463059,-5.310153,7.1,,Carl Farmer,Carl Farmer,,,,,,,Unknown,,Accepted - considered correct,HUMAN_OBSERVATION,,Argyll Biological Records Dataset,dr819,Argyll Biological Records Centre,dp59,ABReC,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NM,NM93,NM93S,NM9635,United Kingdom of Great Britain and Northern Ireland,Scotland,,
6e4d0e38-0834-4b2f-bde6-0da0d56461c5,2cd4p9h.byrvkc,CC-BY-NC,BSBI,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,01/07/2014,1,7,2014,,Kildonan Castle (1km sq),NS0320,55.438841,-5.107816,707.1,,P. Murdoch|A. Pankhurst|A. Wilson,BSBI,,,,,,,,,Accepted,HUMAN_OBSERVATION,MapMateCentre:2ra,Other BSBI Scottish data up to 2018,dr655,Botanical Society of Britain & Ireland,dp91,BSBI,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NS,NS02,NS02F,NS0320,United Kingdom of Great Britain and Northern Ireland,Scotland,,
6e4f2009-d89a-4b35-a5d9-8608abe41b12,2cd4p9h.6vg1vc,CC-BY-NC,BSBI,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,27/08/2010,27,8,2010,,"Ascog, S, 1km sq",NS1062,55.818457,-5.026264,707.1,,A.C. Hannah,,,,,,,,,,Accepted,HUMAN_OBSERVATION,MapMateCentre:6vj,Other BSBI Scottish data up to 2018,dr655,Botanical Society of Britain & Ireland,dp91,BSBI,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NS,NS16,NS16B,NS1062,United Kingdom of Great Britain and Northern Ireland,Scotland,,
6e4fe805-ca3e-4645-9b18-7b1db9bd8a10,4086908,CC-BY,Botanical Society of Britain and Ireland and Biological Records Centre,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,25/09/2016,25,9,2016,,,NN882183,56.34456,-3.80936,50,,"Pudsey, Carol",,,,,,,,,,Accepted,HUMAN_OBSERVATION,Nature Locator | Plant Tracker,Vascular plant records verified via iRecord,dr2177,Botanical Society of Britain & Ireland,dp91,,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NN,NN81,NN81Z,NN8818,United Kingdom of Great Britain and Northern Ireland,Scotland,,
6e51ac1d-39b1-44ea-97af-487034c463ce,2cd4p9h.1hacva,CC-BY-NC,BSBI,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,17/06/1987,17,6,1987,,Brodick,NS025359,55.577076,-5.133812,70.7,,,,,,,,,,,,Accepted,HUMAN_OBSERVATION,Atlas2000 - updated records from December 1995 onwards,Other BSBI Scottish data up to 2018,dr655,Botanical Society of Britain & Ireland,dp91,BSBI,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NS,NS03,NS03H,NS0235,United Kingdom of Great Britain and Northern Ireland,Scotland,,
